lat,lng,population
19.8104,-99.11,250000
27.5,-99.55,349550
25.88,-97.5,538785
24.8504,-98.16,29171
22.3189,-97.8361,192736
22.3,-97.87,859419
22.7334,-98.95,79981
23.0004,-99.72,9054
19.7104,-103.46,92161
27.6904,-105.1701,37743
28.4257,-106.8696,90835
30.4185,-107.9119,54826
20.5504,-97.47,254481
16.6801,-98.42,30271
18.3204,-100.65,24533
26.8304,-109.63,30426
27.4666,-109.925,288002
27.93,-110.89,103449
22.0604,-98.19,35316
30.9904,-110.3,33433
16.85,-99.916,715584
16.75,-92.6334,186661
19.1773,-96.16,578963
18.1204,-94.42,287285
18.4704,-95.3,15681
18.9204,-96.92,220563
20.2166,-96.7834,2890
2.303,111.843,203832
3.0667,101.55,481654
3.1664,113.036,151617
1.53,110.33,570407
5.2767,115.2417,
4.865,100.72,237095
4.2332,103.4479,82425
3.1667,101.7,1448000
6.433,100.19,63869
6.1133,100.3729,336475
5.4136,100.3294,2500000
5.4171,100.4,821652
5.6497,100.4793,358499
5.843,118.108,392288
5.0464,118.336,105622
6.12,102.23,505583
1.48,103.73,875000
2.0383,103.3179,169828
5.3304,103.12,350210
4.6,101.065,673318
3.83,103.32,366229
5.98,116.11,527671
4.271,117.896,306462
4.184,102.042,15448
4.0119,101.0314,101659
2.2064,102.2465,788706
2.0337,102.5666,191346
4.3999,113.9845,228212
2.7105,101.94,372917
2.914,101.7019,67964
3.7927,101.8423,40024
1.8504,102.9333,199619
3.0204,101.55,956000
-20.4501,32.77,393
-17.88,36.89,188964
-17.6077,36.8197,6945
-22.8427,31.9631,201
-11.3196,40.35,27909
-23.866,35.3886,119868
-15.0399,40.6822,54315
-15.136,39.293,388526
-21.5373,32.9564,650
-24.7257,34.766,1210
-16.8921,34.6559,556
-25.04,33.64,128805
-15.1757,37.74,3500
-21.9995,35.3166,177
-19.6196,34.73,78648
-25.0195,33.09,23156
-16.0995,33.95,42000
-16.23,39.91,57835
-14.7896,36.54,73268
-23.858,35.3398,115776
-19.82,34.87,530604
-13.3,35.24,109839
-12.983,40.5323,110643
-24.0629,34.7303,602
-18.9696,32.88,4000
-14.5186,40.715,224795
-13.1196,39,72279
-25.9553,32.5892,1446000
-16.8496,38.26,68984
-13.1984,37.4995,8762
-19.12,33.47,256936
-16.17,33.58,129316
-25.9696,32.46,543907
-17.3995,15.88,12423
-21.9796,16.91,20879
-17.78,15.77,25032
-22.57,17.0835,268132
-28.5495,16.43,8496
-19.64,17.342,4562
-23.3196,17.08,25219
-26.4995,17.15,10363
-28.0196,18.74,6054
-21.436,15.951,11547
-22.9575,14.5053,52058
-21.939,15.853,6898
-26.648,15.1594,15137
-19.5666,18.1166,24099
-21.9995,15.58,9147
-20.1095,16.14,6557
-17.4996,24.26,25027
-17.5,14.9833,
-17.4667,16.3333,
-17.7833,15.6833,
-22.455,18.963,16321
-24.84,16.94,2329
-18.0596,13.82,4857
-22.6689,14.535,29491
-26.5739,18.13,18039
-20.4595,16.64,24815
-24.6196,17.9599,13380
-17.92,19.7499,58172
-17.6167,18.6,
-19.24,17.71,14959
-18.3611,16.5814,
-21.0667,164.8667,
-20.9,167.2667,
-22.2625,166.4443,93060
13.5167,2.1167,915000
13.4916,7.0964,232555
13.8,8.9833,230358
14.7318,0.9195,26290
11.8882,3.4467,33051
18.82,7.33,100000
13.7904,5.2599,65252
14.0762,5.9586,24804
14.9,5.2599,115956
14.2532,13.1108,17897
13.05,3.2,49750
13.9874,10.27,14639
13.3171,12.6089,30988
14.212,1.4531,19262
21.015,12.3075,10
16.9959,7.9828,117770
-29.0569,167.9617,
9.0833,7.5333,1576000
5.008,7.85,554906
7.2504,5.2,420594
11.4232,4.517,25792
4.81,7.01,1020000
10.2904,11.17,270366
6.867,7.3834,111017
11.7104,11.08,86002
11.749,11.966,255895
7.8704,9.78,92933
11.85,13.16,896000
10.4004,5.4699,98754
9.93,8.89,816824
6.3249,8.1137,
7.4804,4.56,482365
7.1604,3.35,593100
6.5965,3.3421,
6.4433,3.3915,9466000
6.8204,3.92,209175
7.63,4.18,250443
7.7704,4.56,408245
8.49,4.55,771000
12.1704,6.66,226857
4.9267,6.2676,
9.62,6.55,291905
7.6304,5.22,446749
7.38,3.93,2628000
7.97,3.59,98071
11.5204,7.32,180475
12.9904,7.6,432149
7.8504,3.93,736072
8.13,4.24,951000
6.3405,5.62,1190000
8.849,7.8736,85911
8.4904,8.52,127236
7.0904,4.84,257005
7.8004,6.7399,60579
13.06,5.24,732178
10.52,7.44,1442000
12,8.52,3140000
11.08,7.71,889000
7.5304,5.76,1099931
7.2004,5.59,276574
11.7992,9.3503,17129
7.1104,6.7399,75087
10.2703,13.27,225705
5.7837,7.0333,9351
11.5204,13.69,118121
10.3104,9.84,316149
7.73,8.53,292645
7.1904,8.13,68220
6.1404,6.78,73374
6.2104,7.07,500000
6.45,7.5,688862
10.6204,12.19,95005
5.493,7.026,215038
4.9604,8.33,461796
5.8904,5.68,309162
4.5704,7.56,34911
5.1004,7.35,897560
5.532,7.486,264662
5.52,5.76,830106
6.1985,6.7274,
9.0804,6.01,173849
10.0457,11.2131,35712
11.6804,10.19,105687
12.8705,11.04,125817
9.21,12.48,96006
12.8804,10.45,111014
8.9004,11.36,117757
9.4604,12.04,77617
12.4504,4.1999,108164
12.153,-86.2685,920000
10.9204,-83.7,1000
11.25,-85.86,7790
11.2,-84.8333,13451
12.11,-85.38,54731
12.47,-85.66,29046
11.9337,-85.95,105219
14.0333,-83.3834,43001
11.846,-86.195,29507
13.091,-86,51073
12.4356,-86.8794,164441
13.09,-86.36,107839
13.476,-86.583,20316
12.6304,-87.13,139023
13.63,-86.473,33928
11.969,-86.095,130113
12,-83.7649,44373
11.4404,-85.82,31941
12.9171,-85.9167,109089
50.853,5.677,122378
52.35,4.9166,1031000
52.08,4.27,1406000
52.3804,4.63,349957
53.2204,6.58,216688
51.502,3.61,46485
52.5176,5.474,
51.988,5.923,141674
53,6.55,62237
51.6833,5.3167,134520
52.524,6.097,111805
52.1003,5.12,640000
53.2504,5.7834,125778
51.92,4.48,1005000
51.43,5.5,398053
69.6351,18.992,52436
62.7483,7.1833,18594
60.63,6.441,5571
59.9167,10.75,835000
61.1333,10.5,19542
59.9135,11.3472,113659
58.97,5.68,173132
61.1833,6.85,
61.1833,6.85,1965
58.1666,8,63814
60.391,5.3245,213585
59.2,9.6,73330
58.4648,8.766,30916
60.82,11.069,29479
59.264,10.421,38914
59.7572,10.1907,90722
67.2468,14.399,34073
59.4119,5.2775,40321
68.2333,14.5667,4197
68.3832,17.29,20000
62.5454,6.388,47772
70.6613,23.688,10000
68.7879,16.5156,19433
69.2406,18.0086,3907
69.9666,23.2417,12077
69.725,30.0516,3282
58.8454,5.69,46911
60.8,10.7,22719
66.3166,14.1667,20409
59.2833,11.1167,
59.437,10.6692,36901
70.0966,29.7657,5139
64.868,11.2053,2615
64.4833,11.5,9035
63.4167,10.4167,147139
64.0171,11.5,11274
29.25,82.2167,9073
28.35,82.1833,15000
27.7167,85.3166,895000
27.5333,83.3833,63367
28.264,83.972,200000
28.0503,81.6167,64400
27.4167,85.0334,232334
29.3,80.6,19014
28.2667,83.5833,23296
27.326,86.087,15000
27.6666,85.3333,337785
26.4837,87.2833,182324
26.5333,86.7333,33061
27.551,85.13,15000
26.908,87.926,17491
28.695,80.593,92294
27.0004,84.8666,133238
-19.0167,-169.9167,
-40.9439,175.6456,20200
-46.0947,168.9604,9750
-45.4074,167.7585,1857
-46.4094,168.365,49200
-43.8983,171.7486,17700
-44.3972,171.2425,27200
-42.4012,173.6897,2172
-43.535,172.63,363200
-45.0227,168.7251,16600
-41.1219,174.8524,52500
-44.698,169.1449,5037
-41.2926,173.2474,60800
-41.2805,174.0166,2928
-37.7783,175.2896,148200
-45.8854,170.491,117700
-37.1384,175.5853,6756
-41.2037,174.9123,102400
-40.3527,175.6072,82400
-39.9326,175.0393,43200
-41.7638,171.6028,3900
-42.7072,171.01,3078
-42.4716,171.2231,10100
-40.9034,174.9989,25263
-41.3,174.7833,393400
-41.1355,175.029,39200
-40.6124,175.2772,19550
-38.1317,176.2483,56200
-37.6964,176.1536,121500
-44.0263,-176.3696,300
-38.693,176.0771,22600
-37.9574,176.9828,18700
-35.2285,173.9507,5856
-35.7256,174.323,52200
-37.2015,174.9033,26300
-36.8481,174.763,1377200
-36.8524,174.5543,208100
-37.8894,175.4703,15192
-35.1099,173.2727,5202
-38.6633,178.0181,34300
-38.9889,175.8142,3240
-38.2245,175.8705,13350
-37,174.885,375600
-39.49,176.9265,57800
-36.7913,174.7758,205605
-46.8876,168.1666,310
-39.0556,174.0748,52500
-39.5795,174.278,11100
-43.3813,172.651,10200
16.9924,54.6918,1120
22.9264,57.5314,72076
23.3908,57.4244,
19.9333,56.3167,
22.5667,59.5289,
26.1799,56.2477,
17.0255,54.0852,203877
23.6133,58.5933,734697
24.3643,56.7468,
22.6906,58.5334,
24.362,56.7344,151349
23.3032,57.9782,47718
23.2254,56.517,101640
24.2611,55.7903,
23.6802,58.1825,237816
20.633,58.908,2000
8.95,-79.5667,62882
8.968,-79.533,1281000
8.8803,-79.7833,
9.365,-79.875,204000
7.519,-78.166,1357
8.3982,-78.1402,1845
8.51,-80.36,28766
8.0989,-77.6085,
8.4333,-82.4333,110037
8.28,-82.87,27147
8.1004,-80.9833,45955
7.7604,-80.28,11358
7.97,-80.42,44082
8.4746,-81.6983,
9.3354,-82.2475,9883
9.3,-82.4,8114
9.5417,-78.972,10
-8.12,-79.02,765171
-12.048,-77.0501,8012000
-13.6396,-72.89,55111
-0.9329,-75.4,40
-16.42,-71.53,815000
-11.06,-77.6,40400
-8.9322,-74.7052,511
-5.7096,-78.81,52493
-7.81,-78.0499,30835
-6.7629,-79.8366,596792
-6.15,-79.71,13681
-6.43,-76.52,13693
-7.1696,-76.74,37715
-5.9796,-79.75,9800
-6.0496,-76.9667,47734
-6.51,-76.48,936
-5.0896,-80.17,68835
-9.53,-77.53,86934
-6.5496,-78.65,14240
-12.07,-77.135,876877
-11.41,-75.73,51350
-16.0796,-69.67,16033
-15.8329,-70.0333,116552
-13.3042,-72.1166,7540
-11.52,-75.94,33345
-11.1296,-75.34,14708
-10.69,-76.27,137232
-11.7996,-75.5,21057
-7.15,-78.53,142665
-11.26,-74.69,15532
-17.64,-71.34,53476
-0.1166,-75.23,10
-7.9,-78.57,10134
-17.19,-70.94,54517
-2.9021,-76.4025,10
-8.22,-78.99,10066
-10.6996,-77.8,31905
-2.5161,-75.7666,10
-2.3328,-71.9167,10
-3.57,-80.46,109223
-14.068,-75.7255,279420
-4.8896,-80.68,160789
-13.525,-71.9722,361182
-14.46,-72.08,4134
-14.7,-74.13,10491
-15.5,-70.14,245675
-12.08,-75.2,412733
-5.21,-80.63,396932
-5.09,-81.12,56151
-9.2896,-75.99,53177
-9.92,-76.24,158145
-14.2896,-71.23,33575
-16.5646,-69.045,5329
-7.6196,-78.04,13486
-15.47,-69.43,8118
-7.4006,-79.5706,39282
-3.9163,-70.5083,3195
-8.1796,-76.52,29029
-8.3689,-74.535,310750
-11.1496,-76.01,15320
-16.6196,-72.72,20956
-13.4196,-76.14,153076
-4.57,-73.78,2500
-3.75,-73.25,458729
-12.6,-69.1833,67155
-5.0696,-73.91,18000
-9.44,-78.21,30000
-14.8796,-70.6,19310
-11.93,-76.71,88606
-13.175,-74.22,166314
-12.79,-74.99,44388
-12.9496,-74.25,18627
-12.5196,-76.74,12884
-11.5596,-77.27,26958
-9.07,-78.57,349846
-14.83,-74.94,23556
-17.02,-72.02,49033
-10.0696,-78.16,16172
-14.1896,-75.74,10449
-15.0196,-73.79,7420
-6.8296,-79.93,15552
-6.63,-79.8,50184
-4.58,-81.28,99074
-5.5596,-80.82,23020
-13.71,-76.22,81207
-7.34,-75.02,18921
-6.2296,-77.87,25978
-11.11,-77.6199,80474
-18,-70.25,280098
-17.5334,-149.5667,131695
-9.4647,147.1925,283733
-6.2163,155.6333,6958
-5.4297,154.6711,2338
-3.5535,143.6367,25143
-2.5813,150.813,19728
-2.032,147.28,5806
-5.4746,150.41,871
-10.0426,148.565,230
-5.55,150.143,18847
-10.3021,150.4591,11624
-9.1092,143.2337,15214
-5.8632,144.2168,59064
-6.733,146.99,131052
-6.0833,145.3855,39699
-5.2248,145.7853,62023
-6.228,155.566,40266
-7.927,145.838,5646
-2.69,141.304,11204
-4.2055,152.1434,8074
-8.7692,148.2484,28198
-5.49,143.718,3958
-6.1444,143.6452,26252
-6.023,144.96,9383
6.1018,125.2905,
8.1462,123.8444,97806
18.1988,120.5936,207048
8.0034,124.2839,
10.9587,123.3086,283157
8.1575,125.1278,
12.0672,124.6042,67921
8.8304,125.13,218
7.3821,125.8017,6726
11.5853,122.7511,102688
14.0696,121.3226,240830
10.5504,123.38,6353
6.7041,121.9712,
15.5021,120.9617,220250
16.43,120.5699,447824
14.6042,120.9822,11100000
14.5501,121.036,
14.5604,121.0812,
14.4978,120.9907,
15.7589,121.5607,
17.5982,120.6155,
14.6761,120.5361,
13.4463,121.84,
6.415,125.6117,
14.8443,120.8104,
6.9551,126.2166,
13.7817,121.0217,424508
16.4812,121.1497,
15.1451,120.5451,314493
10.6317,122.9817,949354
10.3237,123.9436,
5.0292,119.7731,
17.0899,120.978,
11.6081,125.4319,
8.9495,125.5436,190557
9.1236,125.5344,
16.5111,121.5212,
8.4508,124.6853,1121561
13.4108,121.1797,
14.6492,120.9826,
12.4989,124.6377,
11.7753,124.8861,
10.32,123.9001,815000
7.2169,124.2484,279519
14.1122,122.9553,
16.0479,120.3408,163676
7.11,125.63,1402000
6.7497,125.3572,
8.5883,123.3409,
9.307,123.3074,
6.1108,125.1747,950530
15.3276,119.978,
17.1485,121.8892,
8.1712,124.2154,464599
10.705,122.545,387681
7.7844,122.5861,
6.0522,121.0022,
10.6584,122.5963,
18.0231,121.184,
11.7086,122.3648,
7.0083,125.0894,
16.8,121.1192,
16.4556,120.5903,
10.3103,123.9494,
13.17,123.75,320081
16.0218,120.2319,
13.9348,121.6127,
10.1336,124.8447,
14.6691,120.972,
9.2504,124.7156,
13.2233,120.596,
14.5832,121.0409,
14.6414,121.1118,
12.3687,123.6225,
14.4135,121.0263,
7.6029,125.9629,
13.6192,123.1814,741635
11.5612,124.3952,
14.6477,120.9591,
14.8296,120.2828,304388
11.0643,124.6075,167584
8.4859,123.8048,
7.853,123.507,159590
15.5415,121.0848,
14.5504,121,403064
13.7177,123.7448,
8.58,125.8964,
9.7543,118.7444,157144
14.6504,121.03,2761720
12.5751,122.2708,
16.6186,120.3194,
15.0343,120.6844,
10.18,125.5683,
14.6,121.0333,
14.1167,121.2833,
16.6881,121.5472,
6.8647,124.4417,
9.2142,123.515,
12.9708,124.0053,
9.7843,125.4888,87832
17.4084,121.2785,
11.2504,125,280006
14.5289,121.0723,
7.4475,125.8094,
9.0783,126.1986,
15.4838,120.5834,183930
14.2832,120.8677,
8.0555,123.7904,
17.6131,121.7269,115105
14.6936,120.9656,
17.5747,120.3869,48545
13.5848,124.2374,
6.92,122.08,773000
10.745,121.9415,
20.4486,121.9702,
14.5886,121.1757,
6.2541,124.9922,
6.6294,124.6051,
24.87,66.99,12130000
35.9171,74.3,216760
30.925,66.4463,88568
25.9918,63.0718,147791
33.7,73.1666,780000
31.349,69.4386,88356
30.22,67.025,768000
25.38,68.375,1459000
34.2,72.04,300424
34.75,72.35,1860310
31.2804,72.325,341210
31.1254,74.455,290643
31.56,74.35,6577000
26.2454,68.4,229504
31.72,72.98,201781
32.989,70.5986,622419
28.3006,70.1302,189876
27.7136,68.8486,417767
34.005,71.535,1303000
29.39,71.675,552607
32.0854,72.675,542603
31.829,70.8986,101616
32.4522,71.4718,35406
25.139,62.3286,51901
33.8992,70.1008,55685
27.5618,68.2068,364033
33.6027,71.4327,343027
28.4202,70.2952,353203
25.5318,69.0118,356435
30.0604,70.6351,236093
32.1604,74.185,1513000
33.6,73.04,1858000
32.58,74.08,301506
32.52,74.56,477396
34.3418,73.1968,66486
34.1495,73.1995,1183647
30.2,71.455,1522000
31.72,73.99,361303
30.6717,73.1118,235695
30.8104,73.45,223648
31.41,73.11,2617000
51.775,19.4514,758000
51.2504,22.5727,360044
51.1104,17.03,634893
53.1504,23.17,291855
52.4058,16.8999,623997
51.9504,15.5,118433
53.1204,18.01,366452
53.4204,14.53,407811
54.36,18.64,740000
53.8,20.48,186670
50.2604,19.02,2746000
50.0705,22,245686
50.06,19.96,756000
50.685,17.9313,131412
50.8904,20.66,215733
52.7368,15.2288,
54.5204,18.53,314664
53.4804,18.75,102443
52.7799,18.25,79007
50.3304,18.67,507670
50.35,18.91,662247
52.25,21,1707000
54.19,19.4027,127558
53.8337,22.35,55769
54.2,16.1833,107450
46.7811,-56.1764,
-25.0667,-130.0833,
32.65,-16.88,204767
38.53,-8.9,117974
38.7227,-9.1449,2812000
38.56,-7.906,55620
38.6504,-27.2167,12045
39.231,-8.682,29385
38.5347,-28.6448,6611
37.7483,-25.6666,61526
41.15,-8.62,1337000
37.0171,-7.9333,41355
41.294,-7.737,17001
40.641,-8.651,54162
40.541,-7.262,32111
40.657,-7.91,26364
41.808,-6.755,34375
41.6962,-8.8441,15555
41.555,-8.4213,826833
38.014,-7.863,35854
39.811,-7.488,33479
39.29,-7.423,15581
40.2004,-8.4167,106582
39.739,-8.805,45112
40.2833,-7.5,24828
37.1337,-8.5333,61226
7.3452,134.4695,11200
7.4874,134.6265,7026
7.5,134.6242,
-22.2896,-57.94,5000
-20.52,-62.21,972
-22.1296,-56.52,16852
-26.02,-54.7699,1250
-22.03,-60.61,2500
-23.3396,-57.05,16171
-19.9161,-60.7833,1200
-23.43,-58.86,2135
-23.4695,-57.24,11359
-21.0696,-57.9,2475
-26.0296,-55.94,3024
-25.3125,-57.3847,
-26.2,-56.38,5504
-23.4064,-57.4344,59118
-25.387,-57.14,21696
-25.75,-56.4333,41157
-22.5446,-55.76,102787
-27.3472,-55.8739,357119
-25.45,-56.44,88101
-25.5167,-54.6161,320872
-26.68,-57.15,7882
-26.8695,-58.3,28435
-25.62,-57.16,18881
-25.09,-57.53,15643
-24.09,-57.08,9360
-23.91,-55.46,600
-22.34,-60.03,10470
-24.0625,-54.3069,
-25.2964,-57.6415,1870000
-22.64,-57.79,500
-25.34,-57.52,500000
-25.5096,-57.36,41090
-27.0795,-55.75,5306
-25.41,-57.28,30150
-24.4196,-57.1,5123
-27.17,-56.25,14297
-24.0796,-55.5,2809
-25.05,-57.09,3055
25.5774,51.4831,
25.1715,51.6034,
25.6839,51.5058,
26.1293,51.2009,
25.4697,51.3975,
25.2919,51.4244,
25.2866,51.533,1450000
25.3709,51.2226,
-21.0335,55.7128,35310
-20.8789,55.4481,190047
44.6459,22.6659,106578
45.292,27.969,213569
47.05,21.92,213830
45.7588,21.2234,315053
45.297,21.8865,83324
44.2063,27.3259,73224
46.17,21.32,169065
43.9016,25.2867,49346
44.57,27.382,52693
47.6595,23.5791,136553
45.1993,28.7967,92475
44.9469,26.0365,232542
46.94,26.383,102688
47.6377,26.2593,105796
47.7484,26.6597,114783
44.2027,28.61,303399
45.1565,26.8065,130954
45.4559,28.0459,311156
46.6333,27.7333,69225
45.868,25.793,60677
46.5784,26.9196,199668
45.6966,27.1865,105112
44.4334,26.0999,1942000
45.6475,25.6072,311044
44.8563,24.8758,171021
46.5582,24.5578,149433
45.8833,22.9167,67802
46.7884,23.5984,316748
45.11,24.383,107558
45.7971,24.1371,155565
45.045,23.274,97179
46.077,23.58,66085
43.93,25.84,69067
47.175,23.063,63232
44.3263,23.8259,304142
45.75,22.9,
44.938,25.459,88435
47.138,24.513,81318
47.792,22.885,112490
44.435,24.371,78988
46.361,25.524,42029
47.1683,27.5749,325914
44.8186,20.468,1099000
44.3077,20.5612,
43.2196,22.314,
43.2223,22.0333,
43.3304,21.9,250000
43.4129,22.1252,
43.6453,21.8692,
43.8321,21.9609,
43.9019,22.2755,
44.0819,22.0967,
44.2264,22.5308,
44.6073,22.6155,
44.4228,21.9358,
44.6529,21.6308,
44.4767,21.6712,
44.1979,21.7902,
44.3773,21.4198,
44.0932,21.444,
44.2383,21.197,
43.1968,21.8334,
43.2813,21.7218,
43.5417,21.7078,
43.297,21.2727,
43.3846,21.0289,
43.581,21.3352,
43.4609,21.0539,
43.6223,20.8956,
43.6169,21.0025,
43.7195,21.3712,
43.72,21.4436,
43.6744,21.5492,
43.8592,21.4119,
43.9284,21.3745,
43.9791,21.2583,
43.8609,21.0958,
45.8027,20.1285,
45.0789,20.9682,
45.6709,18.9843,
43.3903,19.6506,
44.2268,20.979,
43.2859,20.6135,
45.0079,19.8171,
45.9273,20.0789,
45.3676,20.7732,
43.2735,20.0004,
44.6516,20.9258,
44.3654,20.9623,
45.7742,19.1151,
45.5481,19.7954,
44.9764,19.6122,
45.2021,19.9325,
44.9861,20.1597,
46.07,19.68,100000
45.4095,19.8911,
45.206,20.2949,
44.2544,20.6824,
42.99,20.3334,
44.4572,20.0762,
43.8582,19.8441,
44.272,19.8874,
44.7638,21.5163,
44.6158,19.7843,
45.5704,19.6479,
45.1175,21.2983,
45.3786,20.3995,64053
44.0245,20.4586,
45.0482,20.0816,
45.1001,19.8603,
43.582,20.2284,
46.0635,20.0504,
45.8323,20.4682,
43.927,20.7197,
44.4687,19.8214,
43.9987,19.9079,
45.1109,20.6236,
44.7482,20.9766,
44.02,20.92,171197
43.7259,20.6896,
44.3676,19.3633,
45.6109,19.5274,
44.37,20.1644,
44.1877,21.0969,
44.2266,20.2394,
44.1896,19.3785,
44.5312,19.2427,
43.8608,20.1384,
45.7092,19.6663,
44.3992,19.1214,
44.5603,21.2906,
44.2524,20.0817,
45.6685,20.6042,
43.46,19.8117,
45.6015,20.1364,
46.041,20.0958,
43.1375,20.5149,
45.2504,19.8499,225457
45.5076,19.2606,
45.0522,20.4313,
44.3728,19.601,
44.8713,20.6443,
44.9089,19.9664,
45.2292,21.1238,
44.6222,21.1826,
43.8459,20.0368,
43.5836,19.5258,
45.1276,19.2267,
44.7538,19.6876,
43.755,20.097,
43.9709,19.5655,
44.1547,21.0799,
45.3923,19.2367,
45.2519,19.3916,
45.8152,19.6369,
45.3616,19.592,
44.9015,21.4234,
45.6196,20.04,
44.8376,19.4807,
45.4854,20.5507,
44.3562,21.2143,
45.3741,20.0707,
45.9415,20.146,
43.8897,20.3301,170000
42.3514,22.0921,
42.556,21.9002,
42.4606,21.7666,
42.3071,21.65,
42.5005,22.4728,
42.6904,22.1704,
42.7082,22.0664,
42.8071,22.3247,
42.9659,22.1272,
43.1902,21.7134,
43.2383,21.5932,
43.068,22.4115,
43.0155,22.7776,
43.1617,22.5871,
43.5667,22.2539,
43.139,21.2735,
42.842,21.5858,
43.0142,21.718,
42.9171,21.7294,
42.9976,21.9445,
43.7497,19.715,
44.3323,21.0751,
45.1916,19.725,
47.51,42.1599,167731
71.9166,114.0833,1920
56.4434,60.188,65770
64.2505,60.97,2985
67.6083,64.1233,11562
56.91,59.955,133600
67.6983,72.9283,1790
52.0148,48.7944,26690
63.6667,71.3333,10
66.0833,76.6332,94212
56.135,111.7339,4184
56.333,44.0001,1278000
54.9954,60.0949,167500
54.99,73.4,1135000
43.4981,43.6179,307866
62.54,113.9614,40308
67.9291,32.8287,49868
62.1465,65.3814,52137
44.61,40.12,158451
57.7857,108.1119,13308
59.73,30.65,225801
73.4833,113.63,10
43.91,42.72,132771
54.2981,85.9377,38757
60.6936,60.4133,19379
51.2808,106.5004,24083
53.1947,44.0444,16560
55.1959,80.2811,10881
54.9435,41.3931,36663
55.08,38.785,147690
61.0015,69.0015,67800
54.2504,49.56,132226
53.1588,103.0739,57395
50.9881,81.4877,15668
45.1047,43.4344,35995
57.965,114.329,15933
52.5341,85.18,215430
53.7037,91.445,167289
52.56,103.92,243158
55.4244,55.5444,41014
57.83,28.3299,201990
54.7827,32.0473,320991
68.5166,107.8,298
55.34,86.09,477090
58.3004,82.9954,27876
69.2052,33.4502,19200
59.939,30.316,4553000
44.08,43.09,142865
61.0777,72.7027,112632
53.8313,91.2227,71582
60.7253,114.947,25589
51.0174,45.6974,25841
51.58,46.03,843000
54.4914,89.9531,9358
56.1807,36.9809,58891
52.32,104.245,586695
63.1665,75.6165,110572
55.7258,84.8854,84220
44.4091,43.8787,41306
68.525,112.45,10
66.535,66.61,38025
58.3978,33.8974,57887
54.5204,36.27,338978
56.85,53.23,631038
52.0347,47.3743,70500
59.1404,37.91,311850
50.0477,46.8773,17139
62.967,65.0859,10
57.14,65.53,519119
55.2377,84.3777,21886
65.5298,72.5148,46339
73.27,56.4497,10
54.9087,64.4333,17936
53.355,83.745,599579
56.8691,37.3444,52070
46.3287,44.2087,106971
51.9613,85.9577,59868
61.2599,73.425,400000
56.13,47.25,446781
56.2108,87.7604,43122
55.1465,33.2161,46637
53.0894,91.4004,55642
53.9509,32.8604,56971
51.52,81.21,161065
51.6538,103.6988,18809
61.1012,80.2514,10
52.669,90.0954,18094
58.5,31.33,218717
56.3431,36.6987,80778
54.4333,113.6,4676
56.3604,41.33,154224
59.4648,40.1144,42174
51.5004,46.12,196011
59.5707,30.1333,90486
58.6436,59.7983,56084
53.2333,87.3167,5870
53.9,86.71,275615
54,86.64,104000
53.75,87.115,539616
58.7363,29.839,40114
55.7522,37.6155,10452000
53.0049,78.6696,34141
52.5827,78.9473,15345
59.7948,60.4848,64878
43.0504,44.67,364630
69.763,61.6677,282
69.7301,60.0636,10
54.66,86.17,109023
43.7543,44.6544,45702
52.7918,87.8677,22779
61.0608,76.0953,48691
51.5535,43.1631,98107
53.9331,102.0331,60239
53.195,50.1513,1137000
55.2122,34.2918,55500
63.1933,64.4194,9545
69.34,88.225,165873
54.1291,54.1187,62582
55.0487,74.5683,24059
59.21,39.92,294889
51.78,55.11,550204
60.7039,28.7549,117201
61.1013,28.9177,30115
54.1605,74.82,12122
65.8522,44.24,3672
52.7821,52.2618,87714
54.3592,77.2742,16333
53.7273,78.0219,28589
54.1704,45.18,303394
55.3573,78.3519,31508
52.9833,116.9166,3372
54.8504,46.6,46427
51.8706,116.0306,14132
50.5306,116.3006,411
52.009,116.5486,15360
50.95,115.5666,8247
50.3886,116.5186,30421
54.5543,52.7943,91900
60.7332,77.5777,44784
60.935,76.58,244937
56.08,86.04,83692
54.0674,54.9269,20060
52.055,113.465,308500
57.3652,61.8698,44689
54.62,39.72,520173
57.7647,36.69,34736
54.09,38.22,130982
52.3548,35.4044,97900
57.8465,61.6915,44000
51.3004,37.84,226977
57.1892,39.4043,33803
51.2743,37.3843,272
52.7748,55.7843,65321
54.46,53.46,108200
56.5762,104.1227,28456
55.8704,38.48,229731
57.9948,31.3544,34303
59.6448,33.5144,62075
57.023,61.458,81248
56.6354,47.8749,324406
54.79,56.04,1018000
50.0665,118.0265,54316
51.21,58.6273,246836
51.2,58.33,106186
57.8722,34.0518,25142
50.0679,43.2175,58898
52.5348,31.9449,43534
52.9743,49.7243,107164
53.12,49.9199,152334
58.0537,65.2583,39480
52.9,40.5,93499
59.615,60.585,98438
50.6535,38.6931,39848
50.2091,38.0987,35887
